"age","ast","astp","blk","blkp","college","draft","draftrank","draftround","drb","drbp","drtg","dws","efgp","fgattempt","fgmade","fgp","ftattempt","ftmade","ftp","gamesplayed","gamesstarted","height","league","minutes","name","nbadebut","orb","orbp","org_team","ortg","ows","p3attempt","p3made","p3p","per","pf","position","position_org","pts","salary","season","source","stl","stlp","tm","tov","tovp","trb","trbp","tsp","usgp","weight","ws","ws48","key"
24,15,4.80000019073486,23,3.70000004768372,"-",NA,NA,"-",63,15.8000001907349,108,0.400000005960464,0.46399998664856,112,52,0.46399998664856,44,31,0.704999983310699,34,14,"7-1","NBA",458,"Mozgov Timofey",2010,41,10.1000003814697,"NYK",99,0,0,0,NA,10.3000001907349,76,"center","Center",135,3567096,2010,"http://www.basketball-reference.com/players/m/mozgoti01.html",14,1.5,"NYK",32,19.6000003814697,104,13,0.513999998569489,15.8000001907349,250,0.400000005960464,0.0439999997615814,"center_2010"
24,0,0,2,2.29999995231628,"-",NA,NA,"-",12,20.3999996185303,107,0.100000001490116,0.523999989032745,21,11,0.523999989032745,8,6,0.75,11,0,"7-1","NBA",66,"Mozgov Timofey",2010,5,9,"DEN",110,0.100000001490116,0,0,NA,14.3999996185303,8,"center","Center",28,3567096,2010,"http://www.basketball-reference.com/players/m/mozgoti01.html",1,0.800000011920929,"DEN",3,10.8999996185303,17,14.8999996185303,0.570999979972839,18.6000003814697,250,0.200000002980232,0.112000003457069,"center_2010"
20,1,2.90000009536743,0,0,"ohiost",2009,24,"1",7,14.5,105,0.100000001490116,0.368000000715256,19,7,0.368000000715256,0,0,NA,13,0,"7-0","NBA",54,"Mullens Byron",2009,3,6.59999990463257,"OKC",72,-0.200000002980232,0,0,NA,0.699999988079071,13,"center","Center",14,1120200,2009,"http://www.basketball-reference.com/players/m/mulleby01.html",2,1.89999997615814,"OKC",4,17.3999996185303,10,10.6000003814697,0.368000000715256,19.1000003814697,275,-0.100000001490116,-0.0769999995827675,"center_2009"
21,0,0,3,2.59999990463257,"ohiost",2009,24,"1",18,24,105,0.100000001490116,0.321000009775162,28,9,0.321000009775162,14,7,0.5,13,0,"7-0","NBA",85,"Mullens Byron",2009,6,8.60000038146973,"OKC",71,-0.300000011920929,0,0,NA,3.5,11,"center","Center",25,1204200,2010,"http://www.basketball-reference.com/players/m/mulleby01.html",2,1.20000004768372,"OKC",8,19,24,16.5,0.36599999666214,22.5,275,-0.200000002980232,-0.112999998033047,"center_2010"
36,37,10,9,1,"stjohns",1985,7,"1",62,11.5,103,0.699999988079071,0.547999978065491,187,80,0.428000003099442,41,37,0.90200001001358,47,2,"6-6","NBA",582,"Mullin Chris",1985,14,2.79999995231628,"IND",112,1,110,45,0.409000009298325,15.3999996185303,60,"forward","Forward-Guard",242,4079100,1999,"http://www.basketball-reference.com/players/m/mullich01.html",28,2.5,"IND",28,12,76,7.30000019073486,0.589999973773956,18.2000007629395,200,1.70000004768372,0.142000004649162,"forward_1999"
37,19,7.90000009536743,10,1.89999997615814,"stjohns",1985,7,"1",31,9.60000038146973,108,0.200000002980232,0.428999990224838,106,36,0.340000003576279,28,24,0.85699999332428,20,8,"6-6","NBA",374,"Mullin Chris",1985,10,2.59999990463257,"GSW",98,0.100000001490116,52,19,0.365000009536743,10,28,"forward","Forward-Guard",115,3650000,2000,"http://www.basketball-reference.com/players/m/mullich01.html",16,2.20000004768372,"GSW",19,13.8000001907349,41,5.80000019073486,0.486000001430511,15.5,200,0.300000011920929,0.034000001847744,"forward_2000"
31,108,25.2999992370605,5,0.5,"providence",1991,21,"1",62,10.3000001907349,108,0.400000005960464,0.42399999499321,205,79,0.384999990463257,80,51,0.638000011444092,40,15,"6-1","NBA",693,"Murdock Eric",1991,15,2.29999995231628,"LAC",93,-0.300000011920929,42,16,0.381000012159348,12.5,67,"guard","Guard",225,1925000,1999,"http://www.basketball-reference.com/players/m/murdoer01.html",47,3.5,"LAC",58,19.5,77,6.19999980926514,0.467999994754791,19.1000003814697,190,0.100000001490116,0.00800000037997961,"guard_1999"
28,9,5.59999990463257,12,3.09999990463257,"-",1993,30,"2",44,19,107,0.200000002980232,0.456000000238419,90,41,0.456000000238419,38,23,0.605000019073486,30,2,"7-7","NBA",267,"Muresan Gheorghe",1993,24,9.60000038146973,"NJN",99,0.100000001490116,0,0,NA,11.8000001907349,52,"center","Center",105,510000,1999,"http://www.basketball-reference.com/players/m/muresgh01.html",0,0,"NJN",16,13,68,14.1000003814697,0.492000013589859,20.5,303,0.300000011920929,0.0520000010728836,"center_1999"
21,70,7.59999990463257,21,1,"notredame",2001,14,"1",223,17,109,0.699999988079071,0.42399999499321,423,178,0.421000003814697,156,121,0.776000022888184,82,4,"6-11","NBA",1448,"Murphy Troy",2001,99,7.09999990463257,"GSW",101,0.699999988079071,9,3,0.333000004291534,10.3000001907349,217,"forward","Forward",480,1310400,2001,"http://www.basketball-reference.com/players/m/murphtr01.html",36,1.29999995231628,"GSW",84,14.6000003814697,322,11.8999996185303,0.488000005483627,16.7000007629395,245,1.39999997615814,0.046000000089407,"forward_2001"
22,106,6.59999990463257,30,0.800000011920929,"notredame",2001,14,"1",578,24.2999992370605,107,1.70000004768372,0.453000009059906,749,338,0.45100000500679,290,244,0.841000020503998,79,79,"6-11","NBA",2510,"Murphy Troy",2001,228,9.80000019073486,"GSW",113,4.69999980926514,14,3,0.214000001549721,15.8999996185303,246,"forward","Forward",923,1408680,2002,"http://www.basketball-reference.com/players/m/murphtr01.html",65,1.29999995231628,"GSW",111,11.1999998092651,806,17.1000003814697,0.526000022888184,16.7000007629395,245,6.40000009536743,0.122000001370907,"forward_2002"
23,20,6,17,2,"notredame",2001,14,"1",125,23.2000007629395,102,0.699999988079071,0.45100000500679,243,107,0.439999997615814,80,60,0.75,28,0,"6-11","NBA",610,"Murphy Troy",2001,48,8.80000019073486,"GSW",101,0.600000023841858,17,5,0.293999999761581,16.7999992370605,58,"forward","Forward",279,1506960,2003,"http://www.basketball-reference.com/players/m/murphtr01.html",12,1.10000002384186,"GSW",34,10.8999996185303,173,16,0.500999987125397,23.6000003814697,245,1.29999995231628,0.104000002145767,"forward_2003"
24,97,6.90000009536743,33,1,"notredame",2001,14,"1",505,24.2000007629395,105,2.70000004768372,0.444999992847443,947,392,0.414000004529953,319,233,0.730000019073486,70,69,"6-11","NBA",2375,"Murphy Troy",2001,251,11,"GSW",106,2.59999990463257,148,59,0.398999989032745,16.7999992370605,190,"forward","Forward",1076,2231808,2004,"http://www.basketball-reference.com/players/m/murphtr01.html",53,1.10000002384186,"GSW",108,9,756,17.2999992370605,0.495000004768372,22.2000007629395,245,5.30000019073486,0.10700000077486,"forward_2004"
25,101,6.69999980926514,26,0.800000011920929,"notredame",2001,14,"1",548,24.8999996185303,105,3,0.467999994754791,838,363,0.43299999833107,319,251,0.787000000476837,74,74,"6-11","NBA",2516,"Murphy Troy",2001,195,8.39999961853027,"GSW",110,3.5,181,58,0.319999992847443,15.8999996185303,191,"forward","Forward",1035,7365079,2005,"http://www.basketball-reference.com/players/m/murphtr01.html",47,1,"GSW",108,9.89999961853027,743,16.5,0.528999984264374,19.2000007629395,245,6.5,0.125,"forward_2005"
26,60,12.8000001907349,17,1.89999997615814,"notredame",2001,14,"1",120,20.1000003814697,106,0.699999988079071,0.510999977588654,180,81,0.449999988079071,66,47,0.712000012397766,26,17,"6-11","NBA",667,"Murphy Troy",2001,37,6,"GSW",114,1,59,22,0.372999995946884,14.8000001907349,63,"forward","Forward",231,8285714,2006,"http://www.basketball-reference.com/players/m/murphtr01.html",21,1.5,"GSW",29,12.1999998092651,157,12.8999996185303,0.552999973297119,15.1999998092651,245,1.70000004768372,0.123999997973442,"forward_2006"
26,66,9.80000019073486,25,1.60000002384186,"notredame",2001,14,"1",194,19.2999992370605,105,1.39999997615814,0.505999982357025,401,185,0.460999995470047,79,61,0.772000014781952,42,31,"6-11","NBA",1185,"Murphy Troy",2001,63,6,"IND",109,1.39999997615814,88,36,0.409000009298325,14.3000001907349,133,"forward","Forward",467,8285714,2006,"http://www.basketball-reference.com/players/m/murphtr01.html",25,1.10000002384186,"IND",49,10.1000003814697,257,12.5,0.53600001335144,18.2999992370605,245,2.79999995231628,0.112000003457069,"forward_2006"
27,165,12.3000001907349,32,1.10000002384186,"notredame",2001,14,"1",435,22.8999996185303,106,2.5,0.522000014781952,693,315,0.455000013113022,241,192,0.796999990940094,75,61,"6-11","NBA",2106,"Murphy Troy",2001,108,5.5,"IND",115,3.70000004768372,236,94,0.398000001907349,16,217,"forward","Forward",916,9206349,2007,"http://www.basketball-reference.com/players/m/murphtr01.html",49,1.10000002384186,"IND",96,10.6999998092651,543,14,0.573000013828278,18.3999996185303,245,6.19999980926514,0.141000002622604,"forward_2007"
28,172,10.3999996185303,34,1,"notredame",2001,14,"1",715,32,106,3.40000009536743,0.579999983310699,767,364,0.474999994039536,184,152,0.825999975204468,73,73,"6-11","NBA",2482,"Murphy Troy",2001,146,6.40000009536743,"IND",120,5.19999980926514,358,161,0.449999988079071,17.7999992370605,226,"forward","Forward",1041,10126984,2008,"http://www.basketball-reference.com/players/m/murphtr01.html",58,1.20000004768372,"IND",114,11.8999996185303,861,19.1000003814697,0.614000022411346,16.8999996185303,245,8.5,0.165000006556511,"forward_2008"
29,150,10.6000003814697,34,1,"notredame",2001,14,"1",608,28.5,103,3.70000004768372,0.550999999046326,813,384,0.472000002861023,193,154,0.797999978065491,72,69,"6-11","NBA",2344,"Murphy Troy",2001,129,6,"IND",115,4.09999990463257,333,128,0.38400000333786,18,175,"forward","Forward",1050,11047619,2009,"http://www.basketball-reference.com/players/m/murphtr01.html",72,1.5,"IND",100,10,737,17.2000007629395,0.584999978542328,18.7999992370605,245,7.80000019073486,0.158999994397163,"forward_2009"
30,17,9.19999980926514,2,0.5,"notredame",2001,14,"1",64,27,107,0.300000011920929,0.368000000715256,76,26,0.342000007629395,17,9,0.528999984264374,18,4,"6-11","NBA",288,"Murphy Troy",2001,11,4.40000009536743,"NJN",83,-0.400000005960464,23,4,0.17399999499321,6.69999980926514,28,"forward","Forward",65,11968253,2010,"http://www.basketball-reference.com/players/m/murphtr01.html",7,1.29999995231628,"NJN",13,13.5,75,15.3999996185303,0.388999998569489,15.6000003814697,245,-0.100000001490116,-0.0219999998807907,"forward_2010"
30,6,5,1,0.400000005960464,"notredame",2001,14,"1",27,17.6000003814697,99,0.400000005960464,0.433999985456467,38,16,0.421000003814697,13,11,0.846000015735626,17,0,"6-11","NBA",178,"Murphy Troy",2001,11,8.10000038146973,"BOS",102,0.100000001490116,10,1,0.100000001490116,10.1000003814697,19,"forward","Forward",44,11968253,2010,"http://www.basketball-reference.com/players/m/murphtr01.html",8,2.40000009536743,"BOS",7,13.8000001907349,38,13.1000003814697,0.503000020980835,13.6999998092651,245,0.400000005960464,0.111000001430511,"forward_2010"
26,132,10.1000003814697,36,1.10000002384186,"california",1994,7,"1",296,14.1999998092651,104,2.59999990463257,0.476000010967255,1019,460,0.45100000500679,268,204,0.760999977588654,74,72,"6-7","NBA",2365,"Murray Lamond",1994,127,5.90000009536743,"CLE",98,0.699999988079071,139,51,0.367000013589859,14.8999996185303,208,"forward","Forward",1175,3000000,1999,"http://www.basketball-reference.com/players/m/murrala01.html",105,2.20000004768372,"CLE",184,13.8999996185303,423,10,0.517000019550323,24.2999992370605,236,3.29999995231628,0.0670000016689301,"forward_1999"
27,124,10.1000003814697,27,0.899999976158142,"california",1994,7,"1",236,12.3000001907349,106,1.5,0.456000000238419,925,391,0.423000007867813,211,155,0.735000014305115,78,46,"6-7","NBA",2225,"Murray Lamond",1994,104,5.40000009536743,"CLE",97,0.800000011920929,165,61,0.370000004768372,13.8999996185303,173,"forward","Forward",998,3380000,2000,"http://www.basketball-reference.com/players/m/murrala01.html",83,2,"CLE",141,12.1999998092651,340,8.89999961853027,0.490000009536743,23.5,236,2.29999995231628,0.0500000007450581,"forward_2000"
28,157,12.1999998092651,43,1.29999995231628,"california",1994,7,"1",291,14.6999998092651,109,1.29999995231628,0.486999988555908,986,430,0.435999989509583,263,215,0.816999971866608,71,68,"6-7","NBA",2312,"Murray Lamond",1994,81,4.19999980926514,"CLE",105,2.90000009536743,238,101,0.42399999499321,16.7000007629395,148,"forward","Forward",1176,3750000,2001,"http://www.basketball-reference.com/players/m/murrala01.html",70,1.60000002384186,"CLE",141,11.3000001907349,372,9.5,0.533999979496002,24.7000007629395,236,4.09999990463257,0.0860000029206276,"forward_2001"
30,28,10.3999996185303,7,1,"california",1994,7,"1",76,17,100,0.699999988079071,0.40200001001358,215,76,0.352999985218048,35,24,0.685999989509583,33,4,"6-7","NBA",518,"Murray Lamond",1994,14,3.09999990463257,"TOR",81,-1.10000002384186,60,21,0.349999994039536,8.89999961853027,47,"forward","Forward",197,4500000,2003,"http://www.basketball-reference.com/players/m/murrala01.html",15,1.60000002384186,"TOR",38,14.1999998092651,90,10,0.428000003099442,25.1000003814697,236,-0.300000011920929,-0.0309999994933605,"forward_2003"
31,47,8.5,16,1.29999995231628,"california",1994,7,"1",120,15.1000003814697,108,0.699999988079071,0.5,310,132,0.425999999046326,80,61,0.763000011444092,62,1,"6-7","NBA",918,"Murray Lamond",1994,44,5.30000019073486,"TOR",103,0.5,105,46,0.437999993562698,13.6999998092651,85,"forward","Forward",371,4875000,2004,"http://www.basketball-reference.com/players/m/murrala01.html",32,1.79999995231628,"TOR",54,13.5,164,10.1000003814697,0.537000000476837,19.8999996185303,236,1.29999995231628,0.0670000016689301,"forward_2004"
32,13,3.90000009536743,7,1,"california",1994,7,"1",103,21.2999992370605,101,1,0.472000002861023,181,72,0.398000001907349,40,25,0.625,57,1,"6-7","NBA",576,"Murray Lamond",1994,29,5.80000019073486,"NJN",97,-0.100000001490116,78,27,0.345999985933304,10.8000001907349,66,"forward","Forward",196,5250000,2005,"http://www.basketball-reference.com/players/m/murrala01.html",17,1.60000002384186,"NJN",22,10,132,13.3999996185303,0.493000000715256,18,236,0.899999976158142,0.0759999975562096,"forward_2005"
23,3,13,0,0,"shaw",2002,41,"2",1,2.79999995231628,106,0,0.345999985933304,26,9,0.345999985933304,8,5,0.625,12,0,"6-4","NBA",42,"Murray Ronald",2002,0,0,"MIL",76,-0.200000002980232,4,0,0,10.6999998092651,0,"guard","Guard",23,349458,2002,"http://www.basketball-reference.com/players/m/murraro01.html",4,5.09999990463257,"MIL",4,11.8999996185303,1,1.39999997615814,0.389999985694885,37.0999984741211,190,-0.100000001490116,-0.165000006556511,"guard_2002"
23,2,15.8999996185303,0,0,"shaw",2002,41,"2",3,17.8999996185303,108,0,0.400000005960464,5,2,0.400000005960464,0,0,NA,2,0,"6-4","NBA",20,"Murray Ronald",2002,0,0,"SEA",52,-0.100000001490116,1,0,0,-2,0,"guard","Guard",4,349458,2002,"http://www.basketball-reference.com/players/m/murraro01.html",0,0,"OKC",4,44.4000015258789,3,8.80000019073486,0.400000005960464,21.1000003814697,190,-0.100000001490116,-0.266999989748001,"guard_2002"
24,205,18.5,28,1,"shaw",2002,41,"2",159,9.19999980926514,109,0.5,0.462000012397766,915,389,0.425000011920929,235,168,0.714999973773956,82,18,"6-4","NBA",2021,"Murray Ronald",2002,45,2.59999990463257,"SEA",98,1.20000004768372,229,67,0.293000012636185,15.3999996185303,158,"guard","Guard",1013,563679,2003,"http://www.basketball-reference.com/players/m/murraro01.html",81,2.09999990463257,"OKC",149,12.8000001907349,204,5.90000009536743,0.497000008821487,26.7000007629395,190,1.70000004768372,0.0399999991059303,"guard_2003"
25,65,12.6999998092651,11,1,"shaw",2002,41,"2",83,11.5,110,0.5,0.393999993801117,363,131,0.361000001430511,80,59,0.737999975681305,49,6,"6-4","NBA",883,"Murray Ronald",2002,15,2.09999990463257,"SEA",91,-0.800000011920929,95,24,0.252999991178513,9.89999961853027,59,"guard","Guard",345,695046,2004,"http://www.basketball-reference.com/players/m/murraro01.html",30,1.89999997615814,"OKC",57,12.5,98,6.80000019073486,0.43299999833107,23.7999992370605,190,-0.300000011920929,-0.0160000007599592,"guard_2004"
26,120,18.1000003814697,4,0.300000011920929,"shaw",2002,41,"2",68,7.69999980926514,117,-0.300000011920929,0.416000008583069,451,179,0.397000014781952,138,99,0.717000007629395,48,2,"6-4","NBA",1085,"Murray Ronald",2002,18,2,"SEA",96,-0.300000011920929,76,17,0.224000006914139,11.1999998092651,69,"guard","Guard",474,895248,2005,"http://www.basketball-reference.com/players/m/murraro01.html",30,1.39999997615814,"OKC",79,13.3999996185303,86,4.80000019073486,0.462999999523163,24.3999996185303,190,-0.699999988079071,-0.028999999165535,"guard_2005"
26,77,12.6000003814697,7,0.5,"shaw",2002,41,"2",52,6.09999990463257,108,0.899999976158142,0.479000002145767,317,142,0.448000013828278,104,73,0.702000021934509,28,25,"6-4","NBA",1027,"Murray Ronald",2002,15,1.70000004768372,"CLE",102,0.5,65,20,0.30799999833107,11.8999996185303,64,"guard","Guard",377,895248,2005,"http://www.basketball-reference.com/players/m/murraro01.html",38,2,"CLE",56,13.3999996185303,67,3.90000009536743,0.519999980926514,18.8999996185303,190,1.29999995231628,0.061999998986721,"guard_2005"
27,187,20.3999996185303,13,0.699999988079071,"shaw",2002,41,"2",87,7,107,1.39999997615814,0.432000011205673,438,177,0.404000014066696,120,87,0.725000023841858,69,18,"6-4","NBA",1477,"Murray Ronald",2002,26,2.09999990463257,"DET",97,-0.100000001490116,83,24,0.289000004529953,10.8000001907349,96,"guard","Guard",465,1750000,2006,"http://www.basketball-reference.com/players/m/murraro01.html",49,1.79999995231628,"DET",90,15.5,113,4.5,0.474000006914139,18.7000007629395,190,1.29999995231628,0.0419999994337559,"guard_2006"
28,64,31,1,0.200000002980232,"shaw",2002,41,"2",23,8,106,0.400000005960464,0.432000011205673,139,57,0.409999996423721,37,22,0.595000028610229,19,2,"6-4","NBA",347,"Murray Ronald",2002,13,4.5,"DET",96,-0.200000002980232,27,6,0.222000002861023,13.3000001907349,19,"guard","Guard",142,1890000,2007,"http://www.basketball-reference.com/players/m/murraro01.html",13,2.09999990463257,"DET",31,16.6000003814697,36,6.19999980926514,0.456999987363815,25.2999992370605,190,0.300000011920929,0.0359999984502792,"guard_2007"
28,80,25.2999992370605,3,0.400000005960464,"shaw",2002,41,"2",37,7.80000019073486,109,0.5,0.456000000238419,228,97,0.425000011920929,61,46,0.754000008106232,23,17,"6-4","NBA",527,"Murray Ronald",2002,10,2,"IND",95,-0.300000011920929,36,14,0.388999998569489,13.1000003814697,31,"guard","Guard",254,1890000,2007,"http://www.basketball-reference.com/players/m/murraro01.html",25,2.29999995231628,"IND",53,17.2000007629395,47,4.80000019073486,0.497999995946884,25.2999992370605,190,0.200000002980232,0.0160000007599592,"guard_2007"
29,158,14,17,0.699999988079071,"shaw",2002,41,"2",146,8.69999980926514,109,2,0.500999987125397,795,355,0.446999996900558,233,177,0.759999990463257,80,2,"6-4","NBA",1975,"Murray Ronald",2002,22,1.29999995231628,"ATL",104,1.20000004768372,242,87,0.360000014305115,14.6999998092651,173,"guard","Guard",974,1500000,2008,"http://www.basketball-reference.com/players/m/murraro01.html",88,2.40000009536743,"ATL",128,12.5,168,5,0.542999982833862,24.2999992370605,190,3.09999990463257,0.0759999975562096,"guard_2008"
30,84,15.1999998092651,12,1,"shaw",2002,41,"2",83,9.89999961853027,105,1.29999995231628,0.439000010490417,411,160,0.388999998569489,131,93,0.709999978542328,46,1,"6-4","NBA",993,"Murray Ronald",2002,15,1.89999997615814,"CHA",96,-0.400000005960464,131,41,0.312999993562698,11.3999996185303,77,"guard","Guard",454,1990000,2009,"http://www.basketball-reference.com/players/m/murraro01.html",28,1.5,"CHA",65,12.1999998092651,98,5.90000009536743,0.483999997377396,25,190,0.899999976158142,0.0410000011324883,"guard_2009"
